2012,Sullivan,42514,1479
2012,Tioga,44303,1581
2012,Tompkins,55390,2463
2012,Ulster,49482,2064
2012,Warren,46239,2013
2012,Washington,38805,1254
2012,Wayne,42261,1488
2012,Westchester,139961,8419
2012,Wyoming,40436,1358
2012,Yates,36517,1112
2012,"Total, Counties Outside of New York City",67185,3252
2012,NYS Unclassified +,51896,2206
2012,Residence Unknown ++,201447,15823
2012,"Grand Total, Full-Year Resident",70266,3607
2011,New York City - Bronx,29942,737
2011,New York City - Kings,44640,1845
2011,New York City - Manhattan,159697,11701
2011,New York City - Queens,40108,1471
2011,New York City - Richmond,55928,2419
2011,"Total, New York City",66766,3746
2011,Albany,54574,2620
2011,Allegany,36479,1157
2011,Broome,41132,1546
2011,Cattaraugus,35669,1133
2011,Cayuga,40591,1480
2011,Chautauqua,35757,1131
2011,Chemung,43218,1668
2011,Chenango,35401,1137
2011,Clinton,40272,1504
2011,Columbia,46936,2151
2011,Cortland,39263,1349
2011,Delaware,35699,1217
2011,Dutchess,60326,2809
2011,Erie,48310,2140
2011,Essex,38495,1477
2011,Franklin,35251,1167
2011,Fulton,36438,1192
2011,Genesee,45014,1917
2011,Greene,45519,2016
2011,Hamilton,35881,1358
2011,Herkimer,35824,1143
2011,Jefferson,38279,1358
2011,Lewis,37548,1185
2011,Livingston,42379,1580
2011,Madison,45528,1854
2011,Monroe,49661,2178
2011,Montgomery,37227,1238
2011,Nassau,87297,5131
2011,Niagara,41317,1632
2011,Oneida,40250,1509
2011,Onondaga,49977,2137
2011,Ontario,51107,2276
2011,Orange,57564,2321
2011,Orleans,36477,1169
2011,Oswego,40161,1458
2011,Otsego,39599,1511
2011,Putnam,74342,3545
2011,Rensselaer,46033,1853
2011,Rockland,67901,3207
2011,St. Lawrence,38353,1338
2011,Saratoga,62999,3182
2011,Schenectady,47025,1942
2011,Schoharie,38874,1435
2011,Schuyler,37637,1266
2011,Seneca,38312,1339
2011,Steuben,42062,1627
2011,Suffolk,71267,3726
2011,Sullivan,41829,1515
2011,Tioga,43433,1533
2011,Tompkins,52625,2387
2011,Ulster,48145,2066
2011,Warren,44825,2015
2011,Washington,36751,1175
2011,Wayne,41482,1508
2011,Westchester,121309,7612
2011,Wyoming,39228,1320
2011,Yates,39115,1408
2011,"Total, Counties Outside of New York City",62893,3159
2011,NYS Unclassified +,63385,3673
2011,Residence Unknown ++,408632,32720
2011,"Grand Total, Full-Year Resident",64824,3432
2010,New York City - Bronx,30569,724
2010,New York City - Kings,42685,1663
2010,New York City - Manhattan,158910,11606
2010,New York City - Queens,39675,1438
2010,New York City - Richmond,55264,2337
2010,"Total, New York City",66071,3666
2010,Albany,53046,2476
2010,Allegany,36333,1127
2010,Broome,41612,1561
2010,Cattaraugus,35745,1121
2010,Cayuga,39872,1410
2010,Chautauqua,35204,1088
2010,Chemung,42226,1598
2010,Chenango,35330,1131
2010,Clinton,41606,1561
2010,Columbia,45933,1978
2010,Cortland,39597,1376
2010,Delaware,34875,1161
2010,Dutchess,60456,2770
2010,Erie,47214,2046
2010,Essex,38072,1421
2010,Franklin,37458,1342
2010,Fulton,36253,1189
2010,Genesee,39550,1435
2010,Greene,40551,1559
2010,Hamilton,34200,1247
2010,Herkimer,35866,1141
2010,Jefferson,39956,1416
2010,Lewis,36471,1166
2010,Livingston,41740,1523
2010,Madison,45453,1822
2010,Monroe,48476,2079
2010,Montgomery,36967,1214
2010,Nassau,86178,4984
2010,Niagara,39444,1489
2010,Oneida,40008,1494
2010,Onondaga,49058,2055
2010,Ontario,50161,2160
2010,Orange,56339,2225
2010,Orleans,35487,1072
2010,Oswego,39714,1419
2010,Otsego,38810,1454
2010,Putnam,73634,3520
2010,Rensselaer,46946,1911
2010,Rockland,68851,3094
2010,St. Lawrence,37671,1297
2010,Saratoga,58752,2823
2010,Schenectady,47213,1964
2010,Schoharie,37623,1338
2010,Schuyler,36672,1182
2010,Seneca,38050,1274
2010,Steuben,42326,1654
2010,Suffolk,69331,3523
2010,Sullivan,41794,1479
2010,Tioga,43258,1516
2010,Tompkins,51761,2318
2010,Ulster,47546,1987
2010,Warren,43346,1829
2010,Washington,36698,1167
2010,Wayne,40882,1441
2010,Westchester,118990,7399
2010,Wyoming,38478,1279
2010,Yates,36228,1171
2010,"Total, Counties Outside of New York City",61738,3037
2010,NYS Unclassified +,84141,4437
2010,Residence Unknown ++,420675,32141
2010,"Grand Total, Full-Year Resident",64058,3342
2009,New York City - Bronx,30904,693
2009,New York City - Kings,41324,1515
2009,New York City - Manhattan,141218,9956
2009,New York City - Queens,39219,1374
2009,New York City - Richmond,54890,2287
2009,"Total, New York City",61803,3244
2009,Albany,51347,2280
2009,Allegany,35634,1085
2009,Broome,40910,1528
2009,Cattaraugus,35108,1080
2009,Cayuga,38724,1334
2009,Chautauqua,34692,1022
2009,Chemung,40686,1479
2009,Chenango,34043,1051
2009,Clinton,40976,1515
2009,Columbia,44630,1883
2009,Cortland,39031,1326
2009,Delaware,34423,1128
2009,Dutchess,58591,2602
2009,Erie,45631,1918
2009,Essex,37114,1309
2009,Franklin,35152,1145
2009,Fulton,35385,1115
2009,Genesee,38471,1332
2009,Greene,40949,1587
2009,Hamilton,33525,1210
2009,Herkimer,35540,1109
2009,Jefferson,38362,1339
2009,Lewis,35884,1131
2009,Livingston,41133,1468
2009,Madison,44309,1704
2009,Monroe,46932,1940
2009,Montgomery,36241,1153
2009,Nassau,81865,4574
2009,Niagara,39336,1445
2009,Oneida,38985,1413
2009,Onondaga,48266,1989
2009,Ontario,47584,1972
2009,Orange,56077,2160
2009,Orleans,34714,964
2009,Oswego,38570,1319
2009,Otsego,38252,1414
2009,Putnam,71539,3306
2009,Rensselaer,45952,1809
2009,Rockland,67659,2948
2009,St. Lawrence,37429,1275
2009,Saratoga,56996,2655
2009,Schenectady,46132,1821
2009,Schoharie,37596,1330
2009,Schuyler,36078,1159
2009,Seneca,36627,1181
2009,Steuben,39407,1409
2009,Suffolk,67405,3337
2009,Sullivan,41130,1417
2009,Tioga,42334,1486
2009,Tompkins,50973,2262
2009,Ulster,46326,1890
2009,Warren,42298,1726
2009,Washington,35826,1099
2009,Wayne,39900,1364
2009,Westchester,108405,6431
2009,Wyoming,37135,1209
2009,Yates,34071,999
2009,"Total, Counties Outside of New York City",59218,2805
2009,NYS Unclassified +,63695,3219
2009,Residence Unknown ++,355608,28691
